Datetime,open,high,low,close,volume
2026-01-13 10:00:00+05:30,25710.15,25771.0,25705.2,25738.1,0
2026-01-13 10:15:00+05:30,25738.9,25803.6,25726.1,25799.45,0
2026-01-13 10:30:00+05:30,25799.3,25827.05,25750.2,25767.7,0
2026-01-13 10:45:00+05:30,25766.9,25799.6,25754.95,25778.9,0
2026-01-13 11:00:00+05:30,25779.75,25799.55,25759.65,25788.6,0
2026-01-13 11:15:00+05:30,25788.0,25803.95,25775.7,25795.9,0
2026-01-13 11:30:00+05:30,25794.3,25819.3,25786.75,25789.7,0
2026-01-13 11:45:00+05:30,25788.45,25790.4,25752.15,25754.2,0
2026-01-13 12:00:00+05:30,25753.65,25754.0,25712.95,25713.7,0
2026-01-13 12:15:00+05:30,25712.8,25732.85,25703.85,25732.6,0
2026-01-13 12:30:00+05:30,25731.4,25734.4,25687.95,25704.05,0
2026-01-13 12:45:00+05:30,25704.25,25707.6,25650.85,25653.0,0
2026-01-13 13:00:00+05:30,25651.45,25670.3,25627.4,25658.45,0
2026-01-13 13:15:00+05:30,25658.2,25676.8,25639.6,25654.35,0
2026-01-13 13:30:00+05:30,25655.1,25681.2,25647.65,25676.15,0
2026-01-13 13:45:00+05:30,25675.25,25686.65,25658.95,25663.65,0
2026-01-13 14:00:00+05:30,25662.95,25667.5,25620.95,25636.55,0
2026-01-13 14:15:00+05:30,25636.25,25649.05,25609.65,25612.6,0
2026-01-13 14:30:00+05:30,25611.65,25702.3,25603.3,25692.65,0
2026-01-13 14:45:00+05:30,25692.9,25726.05,25687.8,25707.95,0
2026-01-13 15:00:00+05:30,25711.85,25757.15,25702.05,25737.4,0
2026-01-13 15:15:00+05:30,25738.85,25749.65,25710.45,25714.2,0
2026-01-14 09:15:00+05:30,25648.55,25744.8,25638.35,25737.5,0
2026-01-14 09:30:00+05:30,25737.7,25750.45,25703.15,25706.65,0
2026-01-14 09:45:00+05:30,25704.9,25761.5,25674.4,25729.9,0
2026-01-14 10:00:00+05:30,25729.6,25733.8,25692.65,25696.8,0
2026-01-14 10:15:00+05:30,25697.9,25703.75,25661.35,25688.9,0
2026-01-14 10:30:00+05:30,25689.9,25718.9,25662.25,25675.0,0
2026-01-14 10:45:00+05:30,25674.95,25729.0,25662.0,25728.8,0
2026-01-14 11:00:00+05:30,25729.3,25737.9,25710.75,25726.25,0
2026-01-14 11:15:00+05:30,25723.7,25774.4,25720.3,25770.4,0
2026-01-14 11:30:00+05:30,25770.7,25777.35,25748.5,25761.15,0
2026-01-14 11:45:00+05:30,25760.95,25786.05,25759.4,25775.65,0
2026-01-14 12:00:00+05:30,25776.45,25791.75,25742.2,25743.35,0
2026-01-14 12:15:00+05:30,25743.7,25774.9,25734.5,25755.85,0
2026-01-14 12:30:00+05:30,25756.1,25780.9,25751.85,25753.45,0
2026-01-14 12:45:00+05:30,25753.5,25769.45,25741.15,25749.2,0
2026-01-14 13:00:00+05:30,25749.1,25761.5,25736.05,25747.15,0
2026-01-14 13:15:00+05:30,25746.75,25757.3,25705.6,25715.5,0
2026-01-14 13:30:00+05:30,25715.85,25718.55,25658.8,25659.35,0
2026-01-14 13:45:00+05:30,25659.85,25670.85,25631.2,25635.95,0
2026-01-14 14:00:00+05:30,25636.05,25664.1,25632.2,25663.2,0
2026-01-14 14:15:00+05:30,25663.25,25669.75,25603.95,25624.3,0
2026-01-14 14:30:00+05:30,25624.4,25680.3,25618.35,25676.65,0
2026-01-14 14:45:00+05:30,25676.4,25715.65,25675.65,25678.2,0
2026-01-14 15:00:00+05:30,25681.25,25694.1,25649.4,25652.85,0
2026-01-14 15:15:00+05:30,25652.85,25677.4,25648.3,25669.1,0
2026-01-16 09:15:00+05:30,25696.05,25743.25,25678.4,25725.55,0
2026-01-16 09:30:00+05:30,25725.75,25727.5,25683.8,25725.75,0
2026-01-16 09:45:00+05:30,25726.2,25755.85,25715.2,25739.25,0
2026-01-16 10:00:00+05:30,25738.2,25789.5,25736.8,25784.95,0
2026-01-16 10:15:00+05:30,25784.2,25865.65,25783.9,25857.5,0
2026-01-16 10:30:00+05:30,25857.0,25873.5,25839.75,25844.55,0
2026-01-16 10:45:00+05:30,25844.8,25863.9,25827.0,25829.7,0
2026-01-16 11:00:00+05:30,25829.3,25841.8,25801.85,25812.5,0
2026-01-16 11:15:00+05:30,25812.4,25823.4,25800.95,25813.15,0
2026-01-16 11:30:00+05:30,25814.75,25830.65,25797.15,25798.45,0
2026-01-16 11:45:00+05:30,25798.65,25799.45,25770.25,25775.65,0
2026-01-16 12:00:00+05:30,25775.9,25826.6,25773.45,25824.65,0
2026-01-16 12:15:00+05:30,25823.95,25829.2,25744.9,25752.05,0
2026-01-16 12:30:00+05:30,25752.1,25774.6,25737.8,25759.55,0
2026-01-16 12:45:00+05:30,25759.5,25767.85,25738.1,25745.65,0
2026-01-16 13:00:00+05:30,25744.55,25746.35,25704.1,25717.05,0
2026-01-16 13:15:00+05:30,25717.75,25723.1,25662.4,25701.65,0
2026-01-16 13:30:00+05:30,25701.75,25719.75,25683.8,25696.35,0
2026-01-16 13:45:00+05:30,25697.15,25717.1,25676.5,25683.7,0
2026-01-16 14:00:00+05:30,25684.2,25697.55,25667.4,25688.05,0
2026-01-16 14:15:00+05:30,25687.65,25710.5,25671.7,25697.8,0
2026-01-16 14:30:00+05:30,25697.85,25720.45,25680.7,25710.2,0
2026-01-16 14:45:00+05:30,25711.05,25716.15,25687.5,25706.35,0
2026-01-16 15:00:00+05:30,25701.9,25709.05,25682.45,25682.45,0
2026-01-16 15:15:00+05:30,25682.85,25710.75,25681.6,25701.9,0
2026-01-19 09:15:00+05:30,25653.1,25653.3,25528.3,25554.75,0
2026-01-19 09:30:00+05:30,25556.35,25596.3,25532.35,25565.6,0
2026-01-19 09:45:00+05:30,25564.75,25585.0,25540.15,25543.45,0
2026-01-19 10:00:00+05:30,25541.8,25542.25,25504.85,25527.9,0
2026-01-19 10:15:00+05:30,25526.55,25547.6,25496.25,25507.25,0
2026-01-19 10:30:00+05:30,25506.4,25527.95,25494.35,25513.55,0
2026-01-19 10:45:00+05:30,25513.85,25549.45,25511.9,25548.1,0
2026-01-19 11:00:00+05:30,25546.85,25564.2,25526.5,25538.4,0
2026-01-19 11:15:00+05:30,25538.15,25538.4,25508.7,25521.9,0
2026-01-19 11:30:00+05:30,25521.8,25547.0,25511.85,25545.9,0
2026-01-19 11:45:00+05:30,25546.05,25549.9,25524.85,25534.45,0
2026-01-19 12:00:00+05:30,25535.15,25535.25,25512.75,25532.65,0
2026-01-19 12:15:00+05:30,25532.4,25556.25,25518.35,25528.65,0
2026-01-19 12:30:00+05:30,25528.1,25531.4,25511.45,25527.0,0
2026-01-19 12:45:00+05:30,25526.95,25555.3,25510.65,25553.25,0
2026-01-19 13:00:00+05:30,25553.05,25565.25,25522.65,25534.65,0
2026-01-19 13:15:00+05:30,25533.4,25547.35,25522.35,25529.95,0
2026-01-19 13:30:00+05:30,25529.45,25564.8,25529.45,25549.9,0
2026-01-19 13:45:00+05:30,25548.25,25611.7,25540.8,25598.75,0
2026-01-19 14:00:00+05:30,25597.85,25630.65,25587.0,25590.3,0
2026-01-19 14:15:00+05:30,25589.65,25615.35,25586.5,25592.3,0
2026-01-19 14:30:00+05:30,25591.95,25621.7,25591.75,25614.9,0
2026-01-19 14:45:00+05:30,25614.65,25636.3,25613.25,25628.95,0
2026-01-19 15:00:00+05:30,25629.3,25633.7,25585.7,25591.15,0
2026-01-19 15:15:00+05:30,25592.25,25594.1,25545.4,25555.5,0
2026-01-20 09:15:00+05:30,25580.3,25585.0,25484.1,25488.35,0
2026-01-20 09:30:00+05:30,25488.75,25517.75,25453.85,25467.5,0
2026-01-20 09:45:00+05:30,25468.95,25478.05,25432.6,25457.75,0
2026-01-20 10:00:00+05:30,25458.7,25489.5,25452.7,25468.7,0
2026-01-20 10:15:00+05:30,25471.65,25500.45,25457.35,25482.6,0
2026-01-20 10:30:00+05:30,25483.4,25504.0,25471.7,25482.45,0
2026-01-20 10:45:00+05:30,25483.45,25491.85,25456.7,25466.2,0
2026-01-20 11:00:00+05:30,25466.95,25466.95,25446.25,25449.6,0
2026-01-20 11:15:00+05:30,25450.6,25472.1,25443.85,25464.05,0
2026-01-20 11:30:00+05:30,25464.0,25472.9,25452.55,25469.7,0
2026-01-20 11:45:00+05:30,25470.95,25492.5,25461.7,25474.4,0
2026-01-20 12:00:00+05:30,25475.8,25476.4,25427.25,25437.35,0
2026-01-20 12:15:00+05:30,25439.05,25444.45,25420.55,25432.95,0
2026-01-20 12:30:00+05:30,25433.95,25435.3,25409.0,25409.75,0
2026-01-20 12:45:00+05:30,25411.95,25436.9,25405.1,25431.8,0
2026-01-20 13:00:00+05:30,25432.55,25433.7,25414.25,25415.95,0
2026-01-20 13:15:00+05:30,25416.3,25436.15,25410.55,25416.75,0
2026-01-20 13:30:00+05:30,25418.05,25419.25,25361.45,25372.45,0
2026-01-20 13:45:00+05:30,25372.75,25378.65,25360.25,25369.65,0
2026-01-20 14:00:00+05:30,25371.75,25389.2,25347.55,25360.75,0
2026-01-20 14:15:00+05:30,25361.45,25392.35,25352.95,25389.45,0
2026-01-20 14:30:00+05:30,25390.4,25394.1,25332.95,25344.15,0
2026-01-20 14:45:00+05:30,25344.65,25355.25,25311.45,25311.45,0
2026-01-20 15:00:00+05:30,25310.3,25311.0,25213.85,25217.55,0
2026-01-20 15:15:00+05:30,25217.05,25239.3,25171.35,25225.35,0
2026-01-21 09:15:00+05:30,25141.0,25277.75,25130.15,25199.95,0
2026-01-21 09:30:00+05:30,25201.95,25251.3,25187.9,25199.45,0
2026-01-21 09:45:00+05:30,25199.65,25212.3,25158.1,25158.7,0
2026-01-21 10:00:00+05:30,25158.95,25178.95,25137.95,25153.25,0
2026-01-21 10:15:00+05:30,25153.8,25159.1,25092.2,25096.4,0
2026-01-21 10:30:00+05:30,25096.75,25102.5,25026.2,25029.0,0
2026-01-21 10:45:00+05:30,25029.1,25030.8,24919.8,24993.6,0
2026-01-21 11:00:00+05:30,24991.8,25070.1,24975.0,25054.75,0
2026-01-21 11:15:00+05:30,25055.4,25077.2,25026.6,25029.15,0
2026-01-21 11:30:00+05:30,25028.0,25071.2,25024.45,25040.05,0
2026-01-21 11:45:00+05:30,25041.0,25080.25,25040.9,25069.85,0
2026-01-21 12:00:00+05:30,25069.1,25136.15,25063.85,25136.15,0
2026-01-21 12:15:00+05:30,25135.15,25187.9,25118.5,25133.2,0
2026-01-21 12:30:00+05:30,25133.9,25245.85,25132.0,25226.7,0
2026-01-21 12:45:00+05:30,25225.9,25294.4,25225.1,25279.4,0
2026-01-21 13:00:00+05:30,25279.1,25300.95,25221.5,25237.45,0
2026-01-21 13:15:00+05:30,25237.6,25242.4,25196.05,25210.4,0
2026-01-21 13:30:00+05:30,25210.75,25238.25,25173.35,25195.7,0
2026-01-21 13:45:00+05:30,25195.15,25208.9,25148.45,25153.25,0
2026-01-21 14:00:00+05:30,25151.1,25160.3,25132.85,25136.7,0
2026-01-21 14:15:00+05:30,25137.45,25202.05,25120.0,25120.85,0
2026-01-21 14:30:00+05:30,25120.25,25166.4,25119.85,25150.1,0
2026-01-21 14:45:00+05:30,25149.0,25164.05,25137.65,25143.15,0
2026-01-21 15:00:00+05:30,25143.75,25182.5,25135.35,25155.0,0
2026-01-21 15:15:00+05:30,25155.2,25171.7,25140.55,25168.1,0
2026-01-22 09:15:00+05:30,25344.15,25395.75,25302.45,25386.65,0
2026-01-22 09:30:00+05:30,25385.2,25425.7,25385.2,25395.95,0
2026-01-22 09:45:00+05:30,25395.05,25435.75,25379.2,25394.55,0
2026-01-22 10:00:00+05:30,25395.3,25411.65,25363.3,25376.0,0
2026-01-22 10:15:00+05:30,25376.5,25388.55,25290.2,25291.9,0
2026-01-22 10:30:00+05:30,25292.9,25332.5,25245.25,25295.35,0
2026-01-22 10:45:00+05:30,25294.85,25298.45,25221.7,25221.7,0
2026-01-22 11:00:00+05:30,25221.95,25248.95,25201.9,25215.75,0
2026-01-22 11:15:00+05:30,25215.95,25280.55,25211.25,25247.25,0
2026-01-22 11:30:00+05:30,25246.85,25259.15,25197.8,25206.85,0
2026-01-22 11:45:00+05:30,25205.9,25226.4,25177.85,25188.2,0
2026-01-22 12:00:00+05:30,25188.8,25241.5,25183.3,25237.1,0
2026-01-22 12:15:00+05:30,25237.15,25277.5,25216.05,25255.25,0
2026-01-22 12:30:00+05:30,25254.6,25271.3,25210.45,25244.95,0
2026-01-22 12:45:00+05:30,25244.75,25262.5,25205.9,25209.9,0
2026-01-22 13:00:00+05:30,25208.65,25222.05,25190.45,25191.95,0
2026-01-22 13:15:00+05:30,25192.05,25208.3,25171.25,25179.05,0
2026-01-22 13:30:00+05:30,25177.85,25227.55,25169.4,25204.55,0
2026-01-22 13:45:00+05:30,25204.05,25241.1,25187.05,25229.15,0
2026-01-22 14:00:00+05:30,25228.35,25245.0,25176.95,25178.35,0
2026-01-22 14:15:00+05:30,25178.8,25236.7,25168.5,25234.85,0
2026-01-22 14:30:00+05:30,25234.2,25295.9,25233.35,25284.45,0
2026-01-22 14:45:00+05:30,25284.1,25318.2,25278.5,25297.0,0
2026-01-22 15:00:00+05:30,25295.5,25302.0,25238.8,25288.55,0
2026-01-22 15:15:00+05:30,25288.45,25332.35,25287.6,25320.45,0
2026-01-23 09:15:00+05:30,25344.6,25347.95,25249.1,25344.6,0
2026-01-23 09:30:00+05:30,25344.2,25345.35,25283.95,25285.7,0
2026-01-23 09:45:00+05:30,25287.6,25312.55,25267.7,25290.95,0
2026-01-23 10:00:00+05:30,25292.3,25308.65,25263.5,25281.7,0
2026-01-23 10:15:00+05:30,25280.55,25295.9,25251.55,25291.45,0
2026-01-23 10:30:00+05:30,25291.7,25320.8,25286.45,25293.35,0
2026-01-23 10:45:00+05:30,25293.25,25300.4,25269.7,25277.55,0
2026-01-23 11:00:00+05:30,25277.65,25293.6,25261.05,25284.9,0
2026-01-23 11:15:00+05:30,25285.3,25289.9,25254.8,25275.3,0
2026-01-23 11:30:00+05:30,25275.85,25279.35,25209.6,25211.6,0
2026-01-23 11:45:00+05:30,25211.45,25224.65,25190.95,25215.2,0
2026-01-23 12:00:00+05:30,25214.75,25223.3,25183.65,25185.2,0
2026-01-23 12:15:00+05:30,25185.95,25222.95,25185.95,25205.65,0
2026-01-23 12:30:00+05:30,25205.3,25236.6,25199.45,25223.05,0
2026-01-23 12:45:00+05:30,25223.3,25243.8,25200.9,25202.95,0
2026-01-23 13:00:00+05:30,25203.95,25213.3,25180.25,25196.4,0
2026-01-23 13:15:00+05:30,25196.65,25197.35,25120.8,25124.6,0
2026-01-23 13:30:00+05:30,25125.6,25125.8,25047.75,25049.55,0
2026-01-23 13:45:00+05:30,25049.25,25070.5,25043.85,25049.95,0
2026-01-23 14:00:00+05:30,25049.8,25078.05,25046.8,25063.4,0
2026-01-23 14:15:00+05:30,25064.05,25095.15,25041.0,25069.35,0
2026-01-23 14:30:00+05:30,25069.95,25107.8,25063.7,25083.65,0
2026-01-23 14:45:00+05:30,25089.15,25106.15,25057.3,25090.65,0
2026-01-23 15:00:00+05:30,25093.9,25096.0,25028.25,25045.85,0
2026-01-23 15:15:00+05:30,25046.5,25074.5,25025.3,25064.75,0
2026-01-27 09:15:00+05:30,25063.35,25126.3,24932.55,24958.55,0
2026-01-27 09:30:00+05:30,24958.4,25147.6,24940.2,25147.6,0
2026-01-27 09:45:00+05:30,25148.8,25161.85,25100.95,25108.9,0
2026-01-27 10:00:00+05:30,25111.0,25152.35,25083.35,25128.45,0
2026-01-27 10:15:00+05:30,25129.35,25184.95,25117.3,25117.7,0
2026-01-27 10:30:00+05:30,25117.7,25133.4,25019.7,25030.0,0
2026-01-27 10:45:00+05:30,25028.85,25044.75,24979.05,24983.25,0
2026-01-27 11:00:00+05:30,24983.85,25039.8,24980.0,25029.4,0
2026-01-27 11:15:00+05:30,25029.05,25066.65,25022.1,25057.7,0
2026-01-27 11:30:00+05:30,25057.75,25157.85,25052.55,25154.65,0
2026-01-27 11:45:00+05:30,25154.15,25162.05,25083.6,25103.65,0
2026-01-27 12:00:00+05:30,25104.0,25137.65,25092.65,25120.35,0
2026-01-27 12:15:00+05:30,25121.55,25138.2,25091.2,25102.1,0
2026-01-27 12:30:00+05:30,25102.25,25109.25,25070.55,25079.55,0
2026-01-27 12:45:00+05:30,25081.2,25100.4,25056.5,25088.95,0
2026-01-27 13:00:00+05:30,25088.95,25094.4,25065.15,25088.95,0
2026-01-27 13:15:00+05:30,25089.1,25123.7,25081.2,25120.9,0
2026-01-27 13:30:00+05:30,25122.7,25132.25,25018.0,25045.25,0
2026-01-27 13:45:00+05:30,25046.15,25065.9,25036.95,25049.35,0
2026-01-27 14:00:00+05:30,25050.85,25059.4,24998.25,25034.55,0
2026-01-27 14:15:00+05:30,25034.9,25039.5,25007.85,25032.65,0
2026-01-27 14:30:00+05:30,25032.7,25108.65,25024.45,25087.6,0
2026-01-27 14:45:00+05:30,25088.9,25155.3,25088.3,25139.45,0
2026-01-27 15:00:00+05:30,25141.2,25175.35,25100.75,25170.4,0
2026-01-27 15:15:00+05:30,25169.25,25246.65,25168.05,25234.1,0
2026-01-28 09:15:00+05:30,25258.85,25372.1,25225.7,25352.75,0
2026-01-28 09:30:00+05:30,25352.1,25363.9,25286.5,25293.0,0
2026-01-28 09:45:00+05:30,25292.95,25304.65,25272.7,25303.7,0
2026-01-28 10:00:00+05:30,25304.7,25316.4,25232.7,25248.1,0
2026-01-28 10:15:00+05:30,25248.3,25281.6,25235.6,25246.5,0
2026-01-28 10:30:00+05:30,25246.85,25302.2,25234.05,25281.7,0
2026-01-28 10:45:00+05:30,25282.2,25307.35,25267.35,25298.75,0
2026-01-28 11:00:00+05:30,25299.85,25330.6,25288.85,25325.6,0
2026-01-28 11:15:00+05:30,25325.35,25351.05,25313.3,25336.95,0
2026-01-28 11:30:00+05:30,25337.4,25343.95,25292.3,25292.5,0
2026-01-28 11:45:00+05:30,25292.8,25322.45,25290.65,25321.8,0
2026-01-28 12:00:00+05:30,25320.85,25339.5,25306.95,25313.8,0
2026-01-28 12:15:00+05:30,25313.8,25318.05,25269.0,25271.8,0
2026-01-28 12:30:00+05:30,25272.0,25286.2,25258.95,25275.35,0
2026-01-28 12:45:00+05:30,25275.6,25281.05,25257.05,25258.1,0
2026-01-28 13:00:00+05:30,25258.1,25279.7,25252.05,25276.25,0
2026-01-28 13:15:00+05:30,25276.6,25291.3,25213.55,25238.65,0
2026-01-28 13:30:00+05:30,25238.35,25251.5,25207.0,25208.35,0
2026-01-28 13:45:00+05:30,25207.35,25234.2,25187.65,25231.3,0
2026-01-28 14:00:00+05:30,25232.25,25242.8,25205.15,25209.05,0
2026-01-28 14:15:00+05:30,25208.65,25239.6,25201.1,25235.15,0
2026-01-28 14:30:00+05:30,25235.15,25253.2,25218.95,25251.55,0
2026-01-28 14:45:00+05:30,25252.05,25329.05,25251.2,25320.7,0
2026-01-28 15:00:00+05:30,25320.8,25344.5,25320.8,25329.65,0
2026-01-28 15:15:00+05:30,25329.65,25358.4,25329.65,25348.05,0
2026-01-29 09:15:00+05:30,25345.0,25359.35,25248.55,25272.6,0
2026-01-29 09:30:00+05:30,25270.7,25282.25,25207.8,25210.7,0
2026-01-29 09:45:00+05:30,25209.0,25238.35,25159.8,25184.85,0
2026-01-29 10:00:00+05:30,25185.3,25214.35,25167.05,25211.65,0
2026-01-29 10:15:00+05:30,25210.35,25228.85,25167.65,25194.3,0
2026-01-29 10:30:00+05:30,25194.3,25221.65,25175.65,25190.0,0
2026-01-29 10:45:00+05:30,25191.05,25240.55,25183.55,25234.0,0
2026-01-29 11:00:00+05:30,25234.6,25258.95,25230.1,25257.8,0
2026-01-29 11:15:00+05:30,25257.95,25296.9,25257.2,25278.4,0
2026-01-29 11:30:00+05:30,25277.4,25295.2,25249.0,25269.45,0
2026-01-29 11:45:00+05:30,25270.2,25274.9,25240.0,25258.8,0
2026-01-29 12:00:00+05:30,25259.1,25287.95,25255.65,25280.75,0
2026-01-29 12:15:00+05:30,25280.4,25290.15,25262.05,25284.95,0
2026-01-29 12:30:00+05:30,25285.85,25309.05,25281.25,25282.5,0
2026-01-29 12:45:00+05:30,25282.3,25340.85,25276.45,25321.8,0
2026-01-29 13:00:00+05:30,25322.25,25368.15,25321.0,25353.65,0
2026-01-29 13:15:00+05:30,25353.45,25356.4,25328.3,25336.75,0
2026-01-29 13:30:00+05:30,25337.15,25404.1,25333.45,25402.5,0
2026-01-29 13:45:00+05:30,25403.45,25431.9,25400.05,25431.9,0
2026-01-29 14:00:00+05:30,25430.05,25437.3,25383.65,25412.9,0
2026-01-29 14:15:00+05:30,25413.3,25431.0,25398.65,25430.95,0
2026-01-29 14:30:00+05:30,25431.15,25454.7,25430.65,25440.25,0
2026-01-29 14:45:00+05:30,25439.7,25458.15,25429.95,25434.8,0
2026-01-29 15:00:00+05:30,25436.95,25445.9,25407.6,25407.6,0
2026-01-29 15:15:00+05:30,25407.65,25431.65,25405.1,25422.1,0
2026-01-30 09:15:00+05:30,25247.55,25285.95,25224.35,25242.0,0
2026-01-30 09:30:00+05:30,25242.5,25308.8,25218.95,25292.25,0
2026-01-30 09:45:00+05:30,25291.75,25323.15,25274.35,25283.4,0
2026-01-30 10:00:00+05:30,25283.95,25315.95,25266.45,25314.3,0
2026-01-30 10:15:00+05:30,25315.8,25319.65,25268.95,25279.6,0
2026-01-30 10:30:00+05:30,25279.95,25311.6,25273.45,25302.1,0
2026-01-30 10:45:00+05:30,25301.05,25312.65,25284.3,25302.05,0
2026-01-30 11:00:00+05:30,25302.4,25309.2,25247.1,25255.45,0
2026-01-30 11:15:00+05:30,25255.35,25282.85,25244.0,25258.95,0
2026-01-30 11:30:00+05:30,25257.55,25280.35,25232.0,25272.45,0
2026-01-30 11:45:00+05:30,25271.85,25294.0,25256.3,25261.4,0
2026-01-30 12:00:00+05:30,25262.0,25294.85,25248.85,25294.7,0
2026-01-30 12:15:00+05:30,25293.65,25316.6,25270.6,25294.05,0
2026-01-30 12:30:00+05:30,25293.8,25309.85,25281.45,25293.55,0
2026-01-30 12:45:00+05:30,25293.7,25303.3,25285.2,25302.65,0
2026-01-30 13:00:00+05:30,25303.75,25306.15,25238.5,25247.05,0
2026-01-30 13:15:00+05:30,25247.4,25247.5,25213.65,25230.5,0
2026-01-30 13:30:00+05:30,25230.5,25306.5,25229.55,25301.2,0
2026-01-30 13:45:00+05:30,25302.05,25344.9,25284.9,25342.65,0
2026-01-30 14:00:00+05:30,25343.8,25370.7,25331.7,25352.45,0
2026-01-30 14:15:00+05:30,25353.5,25356.45,25326.35,25336.1,0
2026-01-30 14:30:00+05:30,25335.45,25350.3,25303.95,25311.6,0
2026-01-30 14:45:00+05:30,25310.15,25368.8,25302.2,25352.45,0
2026-01-30 15:00:00+05:30,25352.45,25354.2,25293.3,25319.7,0
2026-01-30 15:15:00+05:30,25321.0,25343.9,25309.6,25315.8,0
2026-02-01 09:15:00+05:30,25333.75,25342.55,25252.3,25320.4,0
2026-02-01 09:30:00+05:30,25319.85,25335.1,25296.7,25333.35,0
2026-02-01 09:45:00+05:30,25332.6,25346.85,25264.85,25321.5,0
2026-02-01 10:00:00+05:30,25321.95,25352.25,25316.2,25352.25,0
2026-02-01 10:15:00+05:30,25350.9,25376.4,25338.6,25368.25,0
2026-02-01 10:30:00+05:30,25369.3,25387.55,25354.85,25371.3,0
2026-02-01 10:45:00+05:30,25370.7,25385.8,25359.7,25383.0,0
2026-02-01 11:00:00+05:30,25383.75,25440.9,25348.9,25411.0,0
2026-02-01 11:15:00+05:30,25410.1,25412.35,25356.25,25386.4,0
2026-02-01 11:30:00+05:30,25385.9,25402.15,25302.0,25311.55,0
2026-02-01 11:45:00+05:30,25311.45,25328.9,25268.0,25279.85,0
2026-02-01 12:00:00+05:30,25279.6,25385.95,25203.4,25223.55,0
2026-02-01 12:15:00+05:30,25226.75,25244.8,24906.25,24906.25,0
2026-02-01 12:30:00+05:30,24903.1,25058.7,24571.75,25013.15,0
2026-02-01 12:45:00+05:30,25005.4,25096.5,24949.15,25075.9,0
2026-02-01 13:00:00+05:30,25074.15,25141.9,25055.75,25119.95,0
2026-02-01 13:15:00+05:30,25121.15,25148.95,25066.9,25066.9,0
2026-02-01 13:30:00+05:30,25065.6,25101.7,25031.1,25077.1,0
2026-02-01 13:45:00+05:30,25078.0,25095.3,24985.3,25048.95,0
2026-02-01 14:00:00+05:30,25047.1,25063.85,24983.55,25011.75,0
2026-02-01 14:15:00+05:30,25012.3,25053.8,24991.3,25039.1,0
2026-02-01 14:30:00+05:30,25038.45,25091.55,25026.9,25035.05,0
2026-02-01 14:45:00+05:30,25033.7,25052.0,24912.45,24923.85,0
2026-02-01 15:00:00+05:30,24923.9,24954.25,24847.45,24850.15,0
2026-02-01 15:15:00+05:30,24850.15,24850.55,24721.0,24768.0,0
2026-02-02 09:15:00+05:30,24796.5,24884.7,24726.85,24851.35,0
2026-02-02 09:30:00+05:30,24853.1,24918.55,24843.85,24867.1,0
2026-02-02 09:45:00+05:30,24866.55,24942.95,24850.45,24863.3,0
2026-02-02 10:00:00+05:30,24862.9,24865.9,24795.7,24826.15,0
2026-02-02 10:15:00+05:30,24825.5,24850.6,24799.9,24826.0,0
2026-02-02 10:30:00+05:30,24826.5,24873.65,24825.65,24846.9,0
2026-02-02 10:45:00+05:30,24846.5,24864.35,24769.15,24773.0,0
2026-02-02 11:00:00+05:30,24770.25,24772.05,24702.0,24728.45,0
2026-02-02 11:15:00+05:30,24727.0,24733.9,24679.4,24724.3,0
2026-02-02 11:30:00+05:30,24723.0,24869.7,24722.05,24868.4,0
2026-02-02 11:45:00+05:30,24868.9,24879.95,24850.5,24874.05,0
2026-02-02 12:00:00+05:30,24874.6,24914.05,24852.7,24910.45,0
2026-02-02 12:15:00+05:30,24910.45,24927.3,24879.45,24896.95,0
2026-02-02 12:30:00+05:30,24896.8,24897.65,24861.95,24870.85,0
2026-02-02 12:45:00+05:30,24870.5,24944.5,24865.05,24938.55,0
2026-02-02 13:00:00+05:30,24938.85,24963.3,24930.3,24935.2,0
2026-02-02 13:15:00+05:30,24936.2,24942.95,24851.35,24895.85,0
2026-02-02 13:30:00+05:30,24896.25,24972.3,24870.8,24964.2,0
2026-02-02 13:45:00+05:30,24963.5,24984.45,24941.7,24948.6,0
2026-02-02 14:00:00+05:30,24949.05,24958.75,24913.85,24943.2,0
2026-02-02 14:15:00+05:30,24942.45,24974.4,24921.65,24972.15,0
2026-02-02 14:30:00+05:30,24971.2,24983.4,24931.2,24955.4,0
2026-02-02 14:45:00+05:30,24954.85,25035.05,24952.85,25033.3,0
2026-02-02 15:00:00+05:30,25035.35,25093.3,25035.35,25086.45,0
2026-02-02 15:15:00+05:30,25085.85,25108.1,25069.5,25079.9,0
2026-02-03 09:15:00+05:30,26308.05,26341.2,25763.9,25786.25,0
2026-02-03 09:30:00+05:30,25785.3,25795.25,25720.15,25727.3,0
2026-02-03 09:45:00+05:30,25726.3,25793.1,25675.15,25702.6,0
2026-02-03 10:00:00+05:30,25703.55,25729.15,25641.3,25671.0,0
2026-02-03 10:15:00+05:30,25672.35,25794.7,25672.35,25771.15,0
2026-02-03 10:30:00+05:30,25771.55,25821.65,25763.7,25798.3,0
2026-02-03 10:45:00+05:30,25798.3,25804.4,25746.7,25780.1,0
2026-02-03 11:00:00+05:30,25780.7,25810.5,25765.5,25784.2,0
2026-02-03 11:15:00+05:30,25785.15,25824.05,25773.9,25815.75,0
2026-02-03 11:30:00+05:30,25815.9,25863.15,25805.75,25851.55,0
2026-02-03 11:45:00+05:30,25851.2,25855.9,25826.15,25847.85,0
